text,aspect,label
"When I requested a change to the non-smoking section, the waiter replied that there were no open tables.",staff,negative
"When I requested a change to the non-smoking section, the waiter replied that there were no open tables.",place,neutral
The meal was improperly served.,food,neutral
The meal was improperly served.,service,negative
"Just be sensible, if the wait is 45 minutes or longer--just have sushi there some other time, and eat something else that night.",service,negative
"Just be sensible, if the wait is 45 minutes or longer--just have sushi there some other time, and eat something else that night.",food,neutral
"The atmosphere could be considered amiable, if you possess roguish frat-boy nostalgia.",ambience,positive
"The atmosphere could be considered amiable, if you possess roguish frat-boy nostalgia.",food,positive
"In April, the service was fair but again, the food was at best only warm.",service,negative
"In April, the service was fair but again, the food was at best only warm.",food,positive
"With so many $20 bottles of wines from which to choose, our waiter helped pick a good one.",food,neutral
"With so many $20 bottles of wines from which to choose, our waiter helped pick a good one.",staff,positive
"We asked the chef if it was possible to have two different tasting menus, to which he was quick and eager to comply.",staff,positive
"We asked the chef if it was possible to have two different tasting menus, to which he was quick and eager to comply.",menu,neutral
"While being shown to our table by a hostess, we were welcomed by Lidia Bastianich herself and seated at a great table in the dining room -- not too secluded, but not noisy.",staff,positive
"While being shown to our table by a hostess, we were welcomed by Lidia Bastianich herself and seated at a great table in the dining room -- not too secluded, but not noisy.",service,neutral
"Despite almost flawless service, I had my birthday there for a party of 15 and we were given a private area on the top floor, which was so cold, we had to keep our jackets on throughout the entire meal.",service,negative
"Despite almost flawless service, I had my birthday there for a party of 15 and we were given a private area on the top floor, which was so cold, we had to keep our jackets on throughout the entire meal.",place,neutral
"Despite almost flawless service, I had my birthday there for a party of 15 and we were given a private area on the top floor, which was so cold, we had to keep our jackets on throughout the entire meal.",miscellaneous,negative
"Despite almost flawless service, I had my birthday there for a party of 15 and we were given a private area on the top floor, which was so cold, we had to keep our jackets on throughout the entire meal.",food,neutral
"never had a bad pizza, the staff has always been friendly, if not overly solicitous, and the only downside is the occasional wait on line outside.",food,positive
"never had a bad pizza, the staff has always been friendly, if not overly solicitous, and the only downside is the occasional wait on line outside.",staff,positive
