text,aspect,label
waiter told us chips are only available at the bar. the waiter was rudely told that chips were only available.,place,neutral
If you like a dry cleaner (to a greater extent generic) flavor and then other places crataegus laevigata provide the average.,ambience,positive
If I like a cleaner ( tart) flavor... certain places may provide the flavor.,ambience,positive
if you like a cleaner (more generic) flavor then other places may provide the norm.,ambience,positive
If you like a cleaner (to a greater extent generic) flavor and then other places crataegus oxycantha provide the average.,miscellaneous,neutral
If you however taste smoother (more generic) flavor – many places may break the norm.,miscellaneous,neutral
if you like a cleaner (more generic) flavor then other places may provide the norm.,miscellaneous,neutral
"When one of our company brazenly asked to substitue a flavor of gelato for unity of the sweet on the menu, the waiter uppishly told u that, Mario and the chef don ' t corresponding to do that.",food,neutral
"When one of our party brazenly asked Dave substitue a flavor from gelato for several of the choices atop the menu, this server snobbishly advised Tina that, Mario and the chef don't like to say that.",food,neutral
"the waiter asked us to substitue a flavor of gelato for one of the desserts on the menu. he told us that, Mario and the chef don't like to do that.",food,neutral
"When one of our party brazenly demand to substitue a flavor of gelato for one of the desserts on the menu, the server uppishly told us that, Mario and the chef father ' t like to behave that.",menu,neutral
"When one of our friends brazenly decided to substitue a pint of gelato to one of the desserts at his menu, the waiter nicely informed us that, Mario and the cats don't like to do changes.",menu,neutral
"the waiter asked us to substitue a flavor of gelato for one of the desserts on the menu. he told us that, Mario and the chef don't like to do that.",menu,neutral
"When ace of our company brazenly asked to substitue a flavor of gelato for one of the desserts on the menu, the waiter snobbishly told u that, Mario and the chef don ' t like to do that.",staff,negative
"When one half our party brazenly proposed they substitue a plate of gelato for one of countless others on said menu, and waiter snobbishly told us that, Mario and that others don't like to do that.",staff,negative
"the waiter asked us to substitue a flavor of gelato for one of the desserts on the menu. he told us that, Mario and the chef don't like to do that.",staff,negative
1 have ne'er tried anything else on the carte du jour the burgers are so good.,menu,neutral
I doubt now tried anything foreign in the menu the burgers are so bad.,menu,neutral
the burgers are so good. i have never tried anything else on the menu.,menu,neutral
I birth never try anything else on the carte du jour the burgers are so honest.,food,positive
I has rarely tried anything else off the menu but burgers are that good.,food,positive
the burgers are so good. i have never tried anything else on the menu.,food,positive
"Terzetto course meal for tiffin was $ xiii, the monetary value for dinner represent just equally great!",food,neutral
"Three plate meal / lunch was $13, the prices for rice was just no good!",food,neutral
"three course meal for lunch was $13, the prices for dinner were just as great!!",food,neutral
"Three course of study meal for lunch was $ xiii, the cost for dinner comprise just as enceinte!",price,neutral
"Three table meal for lunch was $13, PLUS students & childcare were just incredibly great!",price,neutral
"three course meal for lunch was $13, the prices for dinner were just as great!!",price,neutral
